Date,Area,Rent,Food,Transport,Utilities,Misc,Total
2021-06-30,Langata,63900,22708,13104,4350,13329,117391
2021-06-30,Donholm,41127,14608,7616,5044,6486,74881
2021-06-30,Donholm,42943,13986,9405,5254,6869,78457
2021-06-30,Juja,20399,12835,3895,2464,6602,46195
2021-06-30,Juja,15439,7377,4350,3192,5214,35572
2021-06-30,Kileleshwa,85720,24071,11034,6603,12584,140012
2021-06-30,Donholm,41713,14640,8957,3907,5609,74826
2021-06-30,Embakasi,27319,16590,5518,2878,5126,57431
2021-06-30,Ngong,39865,15390,7141,4301,5050,71747
2021-06-30,Westlands,99280,21173,15006,8243,13699,157401
2021-06-30,Donholm,41265,15511,5944,4658,8927,76305
2021-06-30,Juja,18494,9413,4379,2266,3168,37720
2021-06-30,Kileleshwa,91221,24821,12361,4463,11877,144743
2021-06-30,Githurai,14256,7803,4130,2765,5931,34885
2021-06-30,Thika,25116,13038,6706,3385,3676,51921
2021-06-30,Kitengela,31262,15796,9254,3895,4144,64351
2021-06-30,Kileleshwa,85479,19577,9818,6242,8731,129847
2021-06-30,Mlolongo,17938,9829,4608,2439,2530,37344
2021-06-30,Ngong,39591,17662,7366,4175,8760,77554
2021-06-30,Ruiru,25438,9345,7197,3529,4953,50462
2021-06-30,Langata,64295,19897,10757,4733,12820,112502
2021-06-30,Mlolongo,24230,7779,4895,3690,7796,48390
2021-06-30,Ruaka,49214,19879,8598,3821,11111,92622
2021-06-30,Kileleshwa,86973,24751,13288,5368,12038,142418
2021-06-30,Westlands,100477,27107,16194,7647,15355,166780
2021-06-30,Westlands,102170,23717,14084,7723,11696,159390
2021-06-30,Githurai,15958,6481,7148,1762,3017,34366
2021-06-30,Umoja,30171,12634,5902,4984,4007,57698
2021-06-30,Kitengela,27529,12150,6773,2891,3658,53001
2021-06-30,Ruaka,53531,21558,10140,3815,8682,97726
2021-06-30,Rongai,34047,16973,7174,5271,6252,69717
2021-06-30,Umoja,28516,12487,7375,2638,4062,55078
2021-06-30,Githurai,14667,6541,4704,3848,2224,31984
2021-06-30,Karen,170202,24889,16768,8406,14580,234845
2021-06-30,Langata,60135,19719,10798,6237,11547,108436
2021-06-30,Karen,166690,24466,14441,9062,14018,228677
2021-06-30,Rongai,32227,14609,6028,5236,7867,65967
2021-06-30,Westlands,103392,23266,12792,7890,15891,163231
2021-06-30,Rongai,36737,16804,7809,5047,8824,75221
2021-06-30,Embakasi,29708,12952,4450,2545,4523,54178
2021-06-30,Rongai,34991,13499,6750,3419,5635,64294
2021-06-30,Westlands,96368,24316,15350,6896,15499,158429
2021-06-30,Githurai,10399,8673,3322,2169,3439,28002
2021-06-30,Kikuyu,25297,8744,5382,2429,5663,47515
2021-06-30,Kitengela,28068,15256,5745,4371,7406,60846
2021-06-30,Kikuyu,21602,8546,5875,4175,7555,47753
2021-06-30,Githurai,9044,8751,4243,3215,5031,30284
2021-06-30,Langata,59612,21301,10382,5472,13434,110201
2021-06-30,Rongai,31588,11838,6447,3496,9676,63045
2021-06-30,South B,45205,18964,9337,3739,7079,84324
2021-06-30,Ngong,42405,15850,9188,2849,5936,76228
2021-06-30,Thika,19229,10484,7644,2653,3644,43654
2021-06-30,Rongai,32134,15815,7624,3193,7815,66581
2021-06-30,Rongai,37597,15834,5535,5231,9482,73679
2021-06-30,Rongai,31563,11721,6392,2386,3906,55968
2021-06-30,Embakasi,26370,12435,4720,2584,8488,54597
2021-06-30,Westlands,97131,24769,12875,6984,14405,156164
2021-06-30,Mlolongo,18618,9723,3777,2130,3656,37904
2021-06-30,Embakasi,24899,11792,6459,3688,5957,52795
2021-06-30,Kitengela,28851,13789,7463,3299,4991,58393
2021-06-30,Rongai,31118,13502,5208,4626,7019,61473
2021-06-30,Ruiru,24422,11606,6283,4298,4184,50793
2021-06-30,Westlands,96084,22327,14691,8000,11243,152345
2021-06-30,Mlolongo,18388,8086,5979,4643,6131,43227
2021-06-30,Githurai,9173,12025,4452,4625,4177,34452
2021-06-30,Westlands,101173,23339,14205,7740,12202,158659
2021-06-30,Umoja,25914,13948,6879,3925,9137,59803
2021-06-30,Kileleshwa,87815,21734,11350,4473,8836,134207
2021-06-30,Westlands,100927,23451,13470,8104,11285,157237
2021-06-30,Rongai,31172,14592,7741,4529,4171,62205
2021-06-30,Umoja,30589,13917,5762,3351,6686,60305
2021-06-30,South B,44330,19330,8961,5609,10510,88740
2021-06-30,Karen,165062,25492,17987,7270,17563,233374
2021-06-30,Rongai,34895,15715,6978,4792,8345,70725
2021-06-30,Ngong,35836,18063,10177,5114,9933,79124
2021-06-30,Rongai,31101,15609,7823,2696,4764,61993
2021-06-30,Ngong,39791,12961,8881,5560,7827,75020
2021-06-30,Githurai,12568,11729,4659,2672,3712,35340
2021-06-30,Ruiru,22074,11842,3969,4899,6085,48869
2021-06-30,Githurai,11953,9929,4573,1708,4358,32521
2021-06-30,Westlands,102380,24080,14008,6205,13377,160050
2021-06-30,Ruaka,46647,21770,11260,5833,6702,92212
2021-06-30,Westlands,97828,26714,12538,5499,14409,156988
2021-06-30,Ruaka,54523,21229,10250,6051,9023,101076
2021-06-30,Ruaka,49229,20868,8307,4815,6848,90067
2021-06-30,Langata,60317,20770,13008,5262,10779,110136
2021-06-30,Kasarani,21102,12415,4035,3356,4830,45738
2021-06-30,Kileleshwa,92414,20678,11839,4275,10401,139607
2021-06-30,Mlolongo,21256,8885,4089,2783,6481,43494
2021-06-30,Ngong,38120,17185,9334,4310,9682,78631
2021-06-30,South B,46476,18291,10131,3826,7577,86301
2021-06-30,Kasarani,26330,12623,5150,2868,8040,55011
2021-06-30,Umoja,28024,11377,6092,3834,8120,57448
2021-06-30,Donholm,35854,13175,8818,3568,6213,67628
2021-06-30,Ruaka,54329,17229,12273,5130,11830,100791
2021-06-30,Kasarani,19068,10465,6358,2482,3095,41468
2021-06-30,Kikuyu,26361,11658,6535,2343,5421,52318
2021-06-30,Ngong,36300,16579,9474,3457,10211,76021
2021-06-30,Embakasi,31876,15989,9028,3620,6884,67396
2021-06-30,Westlands,102072,21635,14001,8279,11676,157663
2021-06-30,Ruiru,24467,13872,4111,4431,5129,52010
2021-06-30,Kitengela,29021,12329,7639,4214,5600,58803
2021-06-30,Kileleshwa,87248,21096,12449,6056,10506,137355
2021-06-30,Kikuyu,26985,8863,5838,4472,6780,52938
2021-06-30,Rongai,37261,16370,8886,4309,7674,74500
2021-06-30,Thika,21236,13452,7965,2026,5915,50594
2021-06-30,Kileleshwa,87672,19183,13003,6132,13939,139929
2021-06-30,Embakasi,29466,14194,4845,4442,4767,57714
2021-06-30,Kileleshwa,92103,20941,9685,5906,10777,139412
2021-06-30,Ruiru,24703,9319,7586,4529,3524,49661
2021-06-30,Ruiru,23396,11091,5967,3686,5017,49157
2021-06-30,Ngong,37479,17406,9572,3747,5643,73847
2021-06-30,Embakasi,25360,12783,7750,2245,6358,54496
2021-06-30,Rongai,36145,12831,7356,4825,3782,64939
2021-06-30,Donholm,39335,17603,6106,3992,8881,75917
2021-06-30,Thika,19534,11126,7890,3915,4074,46540
2021-06-30,Kikuyu,20277,9730,5501,3102,7275,45885
2021-06-30,Langata,60443,16981,12451,5028,7522,102425
2021-06-30,Westlands,99926,29313,14863,8218,13640,165960
2021-06-30,Githurai,15690,7957,6195,3977,1404,35223
2021-06-30,Mlolongo,23624,11689,7273,2694,5143,50423
2021-06-30,South B,43808,19175,7901,4844,6541,82269
2021-06-30,Thika,26493,14095,4886,4452,7901,57827
2021-06-30,Westlands,96182,24241,14584,7325,15464,157796
2021-06-30,Juja,15714,11494,4739,4355,7417,43719
2021-06-30,Ngong,42016,15282,9354,4392,6074,77118
2021-06-30,Mlolongo,18860,12607,5147,2397,8140,47151
2021-06-30,Ruaka,47641,19866,9389,3709,6685,87290
2021-06-30,Githurai,11095,10263,7180,2260,6976,37774
2021-06-30,Kikuyu,25123,10965,6975,3902,7933,54898
2021-06-30,Embakasi,30023,16164,5687,4637,7523,64034
2021-06-30,Westlands,104431,26470,15520,5354,11083,162858
2021-06-30,Umoja,28824,12427,8163,4422,8486,62322
2021-06-30,Githurai,11391,10243,4694,3798,3265,33391
2021-06-30,Kasarani,25450,12925,7844,2849,5062,54130
2021-06-30,Kitengela,27502,15282,5446,2175,4994,55399
2021-06-30,Westlands,104039,24191,14939,6838,15614,165621
2021-06-30,Kitengela,30579,12125,5088,4648,6969,59409
2021-06-30,Karen,165167,27542,16168,8308,14120,231305
2021-06-30,Langata,61862,20638,9214,4298,8103,104115
2021-06-30,Juja,16530,10561,3901,3748,4242,38982
2021-06-30,Kileleshwa,91298,20998,15554,5819,9003,142672
2021-06-30,Juja,18048,8964,4093,2357,5959,39421
2021-06-30,Langata,65581,19792,13248,5912,13074,117607
2021-06-30,Kasarani,19972,12202,4393,2424,3789,42780
2021-06-30,Juja,21138,6849,4386,1696,4254,38323
2021-06-30,Mlolongo,22342,11936,7281,2758,3564,47881
2021-06-30,Rongai,30081,13384,7057,2872,6014,59408
2021-06-30,Langata,60447,20136,13454,4143,7812,105992
2021-06-30,Kitengela,24792,13360,6295,4460,4673,53580
2021-06-30,Ngong,39244,13035,6441,5530,5707,69957
2021-06-30,Kitengela,29931,11666,5780,4939,3346,55662
2021-06-30,Umoja,31078,15423,7501,3610,7338,64950
2021-06-30,Kasarani,22325,11528,6983,4763,6048,51647
2021-06-30,Rongai,35846,13882,5851,3695,7704,66978
2021-06-30,Juja,16522,10522,4852,2233,6934,41063
2021-06-30,Rongai,35679,13748,6463,2874,8906,67670
2021-06-30,Westlands,97546,22410,13708,5871,13825,153360
2021-06-30,Rongai,35671,14563,7473,3602,6401,67710
2021-06-30,Thika,20165,13843,7602,4825,7533,53968
2021-06-30,Donholm,36733,14603,7042,4002,9583,71963
2021-06-30,Rongai,38325,11887,5307,3113,5655,64287
2021-06-30,Donholm,41225,14190,8084,3656,4922,72077
2021-06-30,Umoja,30740,13109,6670,3795,8059,62373
2021-06-30,Ngong,40551,18213,7918,2903,6335,75920
2021-06-30,Kikuyu,21302,11943,5738,3128,4975,47086
2021-06-30,Githurai,9354,6464,4796,2686,6786,30086
2021-06-30,Rongai,37741,15060,6937,4709,5476,69924
2021-06-30,Ruiru,21484,9623,4492,2913,5715,44227
2021-06-30,Githurai,8636,10160,4959,2658,1890,28303
2021-06-30,South B,42726,19493,10431,5506,5559,83715
2021-06-30,Karen,165401,26964,15501,9093,16655,233614
2021-06-30,Rongai,29978,14694,6988,4919,3877,60456
2021-06-30,Umoja,25667,14230,4094,2699,3267,49957
2021-06-30,Juja,21253,8047,6383,4535,2746,42964
2021-06-30,Ruiru,22965,9556,5670,4121,2739,45050
2021-06-30,Githurai,8940,10830,5980,2098,6126,33974
2021-06-30,Kikuyu,25051,9556,5755,4294,7753,52409
2021-06-30,Kitengela,27504,15099,8008,3969,6351,60931
2021-06-30,Ruaka,47524,19069,10417,5285,7028,89323
2021-06-30,Kileleshwa,86879,23006,10765,4289,14233,139172
2021-06-30,Ngong,35609,17560,8269,5255,8207,74900
2021-06-30,Westlands,100516,23556,12743,7527,12926,157268
2021-06-30,Langata,61838,21137,12058,5294,8941,109268
2021-06-30,Thika,26770,9217,5226,2901,6980,51094
2021-06-30,Rongai,36457,16739,7871,4353,7210,72630
2021-06-30,Kitengela,25191,16484,4557,4122,8525,58879
2021-06-30,Kileleshwa,92223,22917,14743,6233,13080,149196
2021-06-30,Rongai,32444,17280,6973,3235,6161,66093
2021-06-30,Karen,163857,27573,20336,7191,15098,234055
2021-06-30,Karen,162896,28490,15599,8476,15673,231134
2021-06-30,Embakasi,24531,10962,6292,4350,5056,51191
2021-06-30,Langata,57815,17465,12338,4874,7479,99971
2021-06-30,Thika,20392,12238,7170,2076,6970,48846
2021-06-30,Mlolongo,24923,13265,4047,3621,3633,49489
2021-06-30,Langata,64942,18421,10654,5257,8673,107948
2021-06-30,Donholm,39819,14141,10116,3959,7679,75714
2021-06-30,Umoja,31296,11064,6923,2614,6777,58674
2021-06-30,Ngong,40046,13074,6844,3741,6258,69963
2021-06-30,Rongai,32432,12647,7787,4981,4527,62374
2021-06-30,Embakasi,31005,14943,5124,4240,8198,63510
2021-06-30,Githurai,12786,8298,5992,3564,3126,33766
2021-06-30,Embakasi,27451,13683,6633,5123,7969,60859
2021-06-30,Mlolongo,22495,13217,4066,1897,6566,48241
2021-06-30,Kasarani,19039,10033,6786,3121,2669,41648
2021-06-30,South B,45949,15163,10169,3754,7328,82363
2021-06-30,Ngong,37605,12817,7442,5457,5775,69096
2021-06-30,South B,46486,15352,8874,4487,9377,84576
2021-06-30,Ruaka,48657,20121,11228,5275,12158,97439
2021-06-30,Githurai,8970,8317,3059,2858,1485,24689
2021-06-30,Ngong,37920,14507,9055,4609,9891,75982
2021-06-30,Kileleshwa,87070,21605,10599,6201,11382,136857
2021-06-30,Donholm,42991,18666,8168,3510,8905,82240
2021-06-30,Mlolongo,23749,10029,5023,3905,8139,50845
2021-06-30,Embakasi,28840,16159,7256,2832,6634,61721
2021-06-30,Juja,15362,6653,4880,2633,7260,36788
2021-06-30,Githurai,15660,10483,5761,1641,3369,36914
2021-06-30,Thika,21355,10294,7926,4528,4898,49001
2021-06-30,Ruaka,50848,19427,11484,5025,10636,97420
2021-06-30,Kasarani,20448,10659,7368,4507,7259,50241
2021-06-30,Karen,164444,26746,18228,8171,14037,231626
2021-06-30,Kileleshwa,93254,21194,10790,5771,11547,142556
2021-06-30,Githurai,11303,10620,2905,2137,4071,31036
2021-06-30,Donholm,36566,15608,7663,5615,9736,75188
2021-06-30,Kikuyu,20874,13164,7638,3057,7906,52639
2021-06-30,Kikuyu,24487,12407,5341,2729,4799,49763
2021-06-30,Umoja,27995,15553,7632,3343,5447,59970
2021-06-30,Mlolongo,18207,8564,6389,3318,4670,41148
2021-06-30,Githurai,10357,7942,6756,1886,4946,31887
2021-06-30,South B,46843,14940,8916,5167,7692,83558
2021-06-30,Juja,21388,11625,5869,2457,6264,47604
2021-06-30,South B,44300,13900,9640,3748,8197,79784
2021-06-30,Donholm,42915,17723,9818,4856,4952,80264
2021-06-30,Langata,57676,22529,13382,4837,9476,107900
2021-06-30,Thika,23898,8596,5727,2040,3708,43969
2021-06-30,Kikuyu,26344,10397,8165,2216,8187,55310
2021-06-30,Ngong,36704,13547,8665,2976,9550,71442
2021-06-30,Kasarani,22554,13431,7916,3110,4337,51348
2021-06-30,Donholm,38727,16829,9870,4190,9735,79351
2021-06-30,Karen,162976,29822,17120,6896,18865,235679
2021-06-30,South B,42131,14501,8269,5758,7458,78117
2021-06-30,Langata,63124,17150,12712,5873,11858,110717
2021-06-30,Karen,163357,29996,15398,8636,14307,231694
2021-06-30,Ruaka,46699,17335,8964,5245,7457,85700
2021-06-30,Kileleshwa,91537,19588,10472,6836,10026,138459
2021-06-30,South B,48734,19358,8181,4420,10166,90859
2021-06-30,South B,41370,16389,8032,3334,10628,79753
2021-06-30,Karen,166362,26660,16390,8146,15838,233396
2021-06-30,Kikuyu,25712,13711,6722,3360,8562,58067
2021-06-30,Githurai,15500,12384,6206,3068,1917,39075
2021-06-30,Donholm,40430,15125,10424,5082,10008,81070
2021-06-30,Kitengela,32779,15504,6992,5074,3671,64020
2021-06-30,Ruaka,49000,19267,8975,4253,7174,88669
2021-06-30,Ruaka,51431,15955,10083,5592,11561,94622
2021-06-30,Ngong,42416,18086,6753,3000,8405,78660
2021-06-30,Kitengela,27954,16421,6446,2736,5673,59230
2021-06-30,Juja,18914,11073,4473,3838,7403,45701
2021-06-30,Kitengela,32072,12729,8137,3324,8928,65190
2021-06-30,South B,44512,17180,8432,4119,8363,82606
2021-06-30,Embakasi,31729,13058,5383,4987,7764,62921
2021-06-30,Kikuyu,25053,9101,5037,2002,7763,48956
2021-06-30,Thika,22490,13740,7963,2963,7014,54170
2021-06-30,South B,46517,18025,7340,3984,8306,84172
2021-06-30,Kileleshwa,88751,19535,12149,6897,13883,141215
2021-06-30,Rongai,36936,12316,6026,5210,7415,67903
2021-06-30,Karen,167115,24946,15178,7702,18153,233094
2021-06-30,Kitengela,29467,11670,5099,3846,6479,56561
2021-06-30,Githurai,11977,12242,3645,2998,5696,36558
2021-06-30,Kileleshwa,92998,24577,10024,7213,13711,148524
2021-06-30,Umoja,28957,10791,8127,4564,4994,57433
2021-06-30,Ruiru,20639,14343,6092,2904,2810,46788
2021-06-30,Ruaka,53218,18453,10549,5002,8089,95311
2021-06-30,Rongai,33629,13703,5294,2388,8464,63478
2021-06-30,Langata,64285,20600,13169,5065,10119,113238
2021-06-30,Mlolongo,23711,11282,3851,3630,2302,44776
2021-06-30,Ruaka,49254,19515,10099,4926,11464,95258
2021-06-30,Juja,17180,7650,6576,2535,6759,40700
2021-06-30,Kasarani,23117,9614,5913,4209,7736,50589
2021-06-30,Westlands,100341,21174,13360,6589,12665,154129
2021-06-30,Karen,167424,25373,14795,9234,19277,236103
2021-06-30,Westlands,103906,21793,11250,7475,10605,155029
2021-06-30,Umoja,30855,14049,7854,4996,5521,63275
2021-06-30,Rongai,30181,13210,7963,2442,8093,61889
2021-06-30,Karen,168717,26726,15549,6395,19432,236819
2021-06-30,Kileleshwa,89576,22576,11917,5286,14081,143436
2021-06-30,Thika,21027,10507,6675,3813,3348,45370
2021-06-30,Ruiru,18983,13105,7383,4938,5355,49764
2021-06-30,Kitengela,30606,13242,8285,2784,4883,59800
2021-06-30,Embakasi,30862,15305,5678,3910,3292,59047
2021-06-30,Kitengela,28524,13726,8067,3856,7668,61841
2021-06-30,Rongai,31054,17222,7474,2515,4116,62381
2021-06-30,Githurai,13898,8751,3591,3320,1377,30937
2021-06-30,Westlands,96679,22911,14016,7875,11539,153020
2021-06-30,Langata,60799,19273,9074,5760,12495,107401
2021-06-30,Mlolongo,23269,10454,3608,3807,4998,46136
2021-06-30,Kileleshwa,85114,19832,10292,6915,13532,135685
2021-06-30,Kitengela,32600,13642,7828,3709,7404,65183
2021-06-30,Langata,61307,21402,10034,6025,9124,107892
2021-06-30,Mlolongo,22836,12543,5178,4704,2494,47755
2021-06-30,Mlolongo,18256,11367,6345,2269,6537,44774
2021-06-30,South B,41316,14764,7930,4040,7883,75933
2021-06-30,Umoja,31520,14648,5102,3347,4417,59034
2021-06-30,Juja,14168,7689,7985,2200,6290,38331
2021-06-30,Westlands,97297,21991,15309,6937,14211,155745
2021-06-30,South B,43528,17846,7974,4591,10139,84078
2021-06-30,Ruaka,52981,19014,11094,5941,10593,99623
2021-06-30,Ruaka,47742,20310,11719,4377,8645,92793
2021-06-30,Langata,63059,21492,11024,5770,9973,111318
2021-06-30,Langata,60738,20694,12817,3734,12940,110923
2021-06-30,Kasarani,20060,13218,6973,2232,3742,46225
2021-06-30,Embakasi,25910,12814,4456,3588,6560,53328
2021-06-30,Umoja,31639,14561,5172,3628,4617,59617
2021-06-30,Rongai,34274,15165,8803,2472,9381,70095
2021-06-30,Mlolongo,24835,10431,5603,1993,7008,49870
2021-06-30,Rongai,36065,13803,6755,4642,5331,66596
2021-06-30,Ruaka,48368,18672,8522,4631,11005,91198
2021-06-30,Ngong,40931,15227,7586,4707,8488,76939
2021-06-30,Githurai,7985,11536,6911,4414,3396,34242
2021-06-30,Mlolongo,22646,11848,3915,2628,3617,44654
2021-06-30,Donholm,40430,17452,6140,5031,5647,74700
2021-06-30,Westlands,99397,25440,12550,5905,14617,157909
2021-06-30,Mlolongo,18451,11924,5784,2958,5271,44388
2021-06-30,Mlolongo,17410,10146,5730,3281,5877,42444
2021-06-30,Westlands,98215,23959,12177,5808,10695,150854
2021-06-30,Ruiru,21591,8852,6423,3534,4128,44528
2021-06-30,South B,45103,18127,10973,5681,9143,89027
2021-06-30,Karen,163602,24859,17083,6617,14083,226244
2021-06-30,Umoja,25479,15906,7408,2732,4370,55895
2021-06-30,Kikuyu,21789,13544,4792,3714,5806,49645
2021-06-30,Githurai,12175,6693,3138,1771,1998,25775
2021-06-30,Kileleshwa,85272,23718,11679,7229,8532,136430
2021-06-30,Ngong,37584,15486,6299,3271,9285,71925
2021-06-30,Githurai,12487,9980,5364,2935,1917,32683
2021-06-30,Juja,17592,7720,5737,4427,3337,38813
2021-06-30,South B,44422,18844,9610,5050,8435,86361
2021-06-30,Langata,58479,19536,11820,6081,8574,104490
2021-06-30,Juja,20300,6507,3934,2554,3816,37111
2021-06-30,Kikuyu,24627,10030,4924,4743,8375,52699
2021-06-30,Juja,14704,7059,3345,3669,6303,35080
2021-06-30,Thika,24495,13897,4580,2732,4208,49912
2021-06-30,Thika,20259,11117,7226,2867,4150,45619
2021-06-30,Juja,20937,10766,6901,3257,3308,45169
2021-06-30,Ngong,39489,16123,7838,5118,9462,78030
2021-06-30,Kitengela,30303,14491,4554,3929,7949,61226
2021-06-30,Kasarani,25719,13998,7447,3700,7643,58507
2021-06-30,Rongai,32324,17293,7020,3972,8482,69091
2021-06-30,Thika,25152,13101,7229,4078,7573,57133
2021-06-30,Kikuyu,26076,12620,6216,2706,6920,54538
2021-06-30,Kasarani,24454,8878,7491,3447,5781,50052
2021-06-30,Ruiru,20025,9712,7188,2724,5934,45583
2021-06-30,Ruiru,23371,9149,7513,2859,6283,49175
2021-06-30,Thika,19185,10967,8233,3895,2805,45085
2021-06-30,Githurai,8251,9391,4993,3808,2331,28774
2021-06-30,Westlands,104163,21855,14610,7205,13780,161613
2021-06-30,Karen,163158,29751,14415,7922,18361,233607
2021-06-30,Kitengela,26565,11271,5017,4979,5442,53274
2021-06-30,Umoja,29337,11530,4926,3239,4016,53048
2021-06-30,Westlands,98149,21740,13790,8004,15933,157616
2021-06-30,Kasarani,19337,11500,7060,2485,6854,47236
2021-06-30,Westlands,98868,23591,11906,5622,16298,156285
2021-06-30,Westlands,97606,26332,13649,6260,13116,156963
2021-06-30,Kasarani,25685,12177,7116,4477,5658,55113
2021-06-30,Rongai,30950,13766,8408,3322,8471,64917
2021-06-30,Ngong,38704,17687,8123,3764,6499,74777
2021-06-30,Juja,21098,7983,6323,1945,6049,43398
2021-06-30,Embakasi,28692,11619,7956,3753,6156,58176
2021-06-30,Umoja,30614,16429,5648,4976,5138,62805
2021-06-30,Donholm,41684,17232,10000,5502,7373,81791
2021-06-30,South B,45776,17617,9440,4983,9744,87560
2021-06-30,Kileleshwa,93222,19262,12488,6855,9929,141756
2021-06-30,Langata,60663,19836,9584,5898,12932,108913
2021-06-30,Donholm,38569,14350,8200,5621,8231,74971
2021-06-30,Langata,62935,21474,12198,6514,11222,114343
2021-06-30,Ngong,41783,18426,9239,5264,7543,82255
2021-06-30,Mlolongo,24098,13193,4399,4058,7526,53274
2021-06-30,Kileleshwa,93213,21633,12556,5941,9716,143059
2021-06-30,Westlands,102099,26802,14608,7469,12921,163899
2021-06-30,Embakasi,29087,13217,8208,3348,3480,57340
2021-06-30,Umoja,27809,15839,5072,3441,9136,61297
2021-06-30,Westlands,99728,26897,15133,6062,10852,158672
2021-06-30,Donholm,38258,14141,7115,2702,5799,68015
2021-06-30,Kasarani,20460,13992,5549,2991,7089,50081
2021-06-30,Ruaka,50528,19573,10567,4726,7699,93093
2021-06-30,Kikuyu,20658,11034,5563,4047,8327,49629
2021-06-30,Umoja,31705,12913,5415,5003,7898,62934
2021-06-30,Westlands,101215,24879,15492,5593,13834,161013
2021-06-30,Langata,64094,17594,11037,5719,7683,106127
2021-06-30,Kileleshwa,85664,24124,9357,5004,12157,136306
2021-06-30,Rongai,30986,12405,6321,4988,6021,60720
2021-06-30,Kitengela,28168,12980,8120,4320,5597,59185
2021-06-30,Umoja,26780,12561,7460,4669,6730,58200
2021-06-30,Westlands,100683,25651,13048,6886,13860,160128
2021-06-30,Ruaka,48341,20971,9767,4205,9828,93112
2021-06-30,Umoja,28332,16533,4781,2458,4739,56843
2021-06-30,Juja,21208,9530,3446,3872,4413,42469
2021-06-30,Embakasi,26206,16173,5637,3600,6370,57986
2021-06-30,Ruaka,51620,16647,10631,3459,9787,92144
2021-06-30,Mlolongo,17599,14471,4528,2467,8162,47226
2021-06-30,Karen,168323,29436,14462,7227,15125,234573
